PSMILES,SA_score,diversity,num_hbond_donors_sum_fullmolecularfeaturizer,num_hbond_acceptors_sum_fullmolecularfeaturizer,num_rotatable_bonds_sum_fullmolecularfeaturizer,num_rings_sum_fullmolecularfeaturizer,num_non_aromatic_rings_sum_fullmolecularfeaturizer,num_aromatic_rings_sum_fullmolecularfeaturizer,num_atoms_sum_fullmolecularfeaturizer,topological_surface_area_sum_fullmolecularfeaturizer,fraction_bicyclic_rings_sum_fullmolecularfeaturizer,num_aliphatic_heterocycles_sum_fullmolecularfeaturizer,slogp_vsa1_sum_fullmolecularfeaturizer,balaban_j_index_sum_fullmolecularfeaturizer,molecular_weight_sum_fullmolecularfeaturizer,sp3_carbon_count_sum_fullmolecularfeaturizer,sp2_carbon_count_sum_fullmolecularfeaturizer,max_estate_index_sum_fullmolecularfeaturizer,smr_vsa5_sum_fullmolecularfeaturizer,fp_density_morgan1_sum_fullmolecularfeaturizer,total_halogens_sum_fullmolecularfeaturizer,fluorine_count_sum_fullmolecularfeaturizer,chlorine_count_sum_fullmolecularfeaturizer,bromine_count_sum_fullmolecularfeaturizer,iodine_count_sum_fullmolecularfeaturizer,single_bonds_sum_fullmolecularfeaturizer,double_bonds_sum_fullmolecularfeaturizer,triple_bonds_sum_fullmolecularfeaturizer,bridging_rings_count_sum_fullmolecularfeaturizer,max_ring_size_sum_fullmolecularfeaturizer,heteroatom_count_sum_fullmolecularfeaturizer,heteroatom_density_sum_fullmolecularfeaturizer,num_hbond_donors_sum_fullpolymerfeaturizer,num_hbond_acceptors_sum_fullpolymerfeaturizer,num_rotatable_bonds_sum_fullpolymerfeaturizer,num_rings_sum_fullpolymerfeaturizer,num_non_aromatic_rings_sum_fullpolymerfeaturizer,num_aromatic_rings_sum_fullpolymerfeaturizer,num_atoms_sum_fullpolymerfeaturizer,topological_surface_area_sum_fullpolymerfeaturizer,fraction_bicyclic_rings_sum_fullpolymerfeaturizer,num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,slogp_vsa1_sum_fullpolymerfeaturizer,balaban_j_index_sum_fullpolymerfeaturizer,molecular_weight_sum_fullpolymerfeaturizer,sp3_carbon_count_sum_fullpolymerfeaturizer,sp2_carbon_count_sum_fullpolymerfeaturizer,max_estate_index_sum_fullpolymerfeaturizer,smr_vsa5_sum_fullpolymerfeaturizer,fp_density_morgan1_sum_fullpolymerfeaturizer,total_halogens_sum_fullpolymerfeaturizer,fluorine_count_sum_fullpolymerfeaturizer,chlorine_count_sum_fullpolymerfeaturizer,bromine_count_sum_fullpolymerfeaturizer,iodine_count_sum_fullpolymerfeaturizer,single_bonds_sum_fullpolymerfeaturizer,double_bonds_sum_fullpolymerfeaturizer,triple_bonds_sum_fullpolymerfeaturizer,bridging_rings_count_sum_fullpolymerfeaturizer,max_ring_size_sum_fullpolymerfeaturizer,heteroatom_count_sum_fullpolymerfeaturizer,heteroatom_density_sum_fullpolymerfeaturizer
*Oc1ccc(OC(=O)CC(C)(C)C(=O)O*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,5.0,1.0,0.0,1.0,19.0,61.83,0.0,0.0,9.843390348640755,2.616987342481335,236.068473484,4.0,13.0,11.774429091080876,20.268296022307258,1.2352941176470589,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,6.0,7.0,0.3684210526315789
C[C@@H](c1ccc(cc1)C[C@H]2CCCC2=O)C(=O)[O-],3.3577863940652932,0.858453169292938,0.0,3.0,4.0,2.0,1.0,1.0,18.0,57.2,0.0,0.0,5.106527394840706,2.0331905666563372,245.11831798391,7.0,11.0,11.55714233224154,38.52492973755605,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,6.0,3.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCC#CCCCCCCCCCCCCCCCOc1ccc(C(=O)c2ccc(*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,24.0,2.0,0.0,2.0,41.0,26.3,0.0,0.0,10.803230022261658,1.318681823117095,528.3967309039999,22.0,15.0,12.618590335511382,135.34016965821087,0.5641025641025641,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,6.0,4.0,0.0975609756097561
Cc1cc(c(c(c1)C)OC[C@@H](CO)O)C,2.4432881128001984,0.8894012147574388,2.0,3.0,4.0,1.0,0.0,1.0,15.0,49.69,0.0,0.0,4.736862953800049,2.7654973633835707,210.125594436,8.0,7.0,9.180612402368354,26.875177986820173,1.2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,3.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)OCCOCCOC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,13.0,0.0,0.0,0.0,31.0,61.830000000000005,0.0,0.0,0.0,4.312179128547076,448.09322762400006,23.0,6.0,13.294725036538692,56.55090971312187,0.8620689655172413,9.0,9.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,16.0,0.5161290322580645
CC(C)(C)[NH2+]C[C@H](c1cc(c(c(c1)Cl)N)C(F)(F)F)O,3.9207102690257285,0.9014197395917969,3.0,2.0,3.0,1.0,0.0,1.0,20.0,62.86,0.0,0.0,11.050456081168516,3.049341694161187,311.11325198809,13.0,7.0,12.819132968002016,38.590401756647,1.3,4.0,3.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,7.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C(=O)NCCCNC(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,0.0,0.0,0.0,12.0,67.43,0.0,0.0,10.633577208012662,3.1063175637506864,144.053492116,3.0,7.0,10.562994142101285,6.4208216229260096,1.5,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,7.0,0.5833333333333334
c1ccc2c(c1)C3=[NH+]CCN3[C@]2(c4ccc(cc4)Cl)O,3.7625955241357296,0.8996819130325916,2.0,2.0,1.0,4.0,2.0,2.0,20.0,37.44,0.5,2.0,4.992404732635669,1.9674758827331187,285.07891716808996,5.0,15.0,11.397854308390023,5.724985593970254,1.1,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0,6.0,4.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCNC(=O)CCCCCCCC(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,13.0,0.0,0.0,0.0,20.0,55.400000000000006,0.0,0.0,5.316788604006331,3.207646314281886,255.18344366,12.0,6.0,11.539765724395053,71.13195342895074,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,6.0,0.3
CC[NH2+][C@@H](C)Cc1ccc2c(c1)OCO2,3.5985882469683554,0.8872612573047663,1.0,2.0,4.0,2.0,1.0,1.0,15.0,35.07,0.5,1.0,14.790514511606428,2.031835923147027,208.13320523609,7.0,8.0,5.34821523053666,26.31013685145522,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,6.0,3.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*/C=C/c1ccc(-c2ccc(OC(=O)COCC(*)=O)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,7.0,2.0,0.0,2.0,24.0,52.6,0.0,0.0,4.736862953800049,1.945107023113628,294.089208928,3.0,19.0,11.60842263397916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,6.0,6.0,0.25
C[NH+](C)CCO[C@H](c1ccccc1)c2ccc(cc2)OC,3.1917666913515275,0.8704949539661907,1.0,2.0,7.0,2.0,0.0,2.0,21.0,22.900000000000002,0.0,0.0,9.636772684650527,2.1767102670918557,286.18015542808996,8.0,13.0,6.136909722222223,6.103966387748303,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,3.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,18.0,0.0,0.0,0.0,25.0,26.3,0.0,0.0,0.0,3.1812200371681065,324.30283052,20.0,3.0,11.92389784152163,123.00144198912345,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,4.0,0.16
COc1ccc(c2c1cccc2)C(=O)CCC(=O)[O-],2.312816432639176,0.8543342937483118,0.0,4.0,5.0,2.0,0.0,2.0,19.0,66.43,0.5,0.0,9.843390348640755,2.4402076672098674,257.08193247591004,3.0,16.0,12.030807350718064,12.841643245852019,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,6.0,4.0,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1ccc(CC(*)=O)cc1CCOCCOCCOCCOCCOc1ccc(C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,19.0,2.0,0.0,2.0,34.0,72.45000000000002,0.0,0.0,9.843390348640755,1.3948878491566339,444.214803364,16.0,16.0,11.462853847808688,19.765380445542643,0.8125,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,6.0,9.0,0.2647058823529412
C[N+]1(CCC[C@@H](C1)OC(=O)C(c2ccccc2)(c3ccccc3)O)C,3.038730255091667,0.8641905053259121,1.0,3.0,4.0,3.0,1.0,2.0,25.0,46.53,0.0,1.0,0.0,1.9107385131310979,340.19072011208993,10.0,15.0,13.065963718820864,24.546660444584006,1.04,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,6.0,4.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCNC(=O)CCCC(=O)N*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,8.0,0.0,0.0,0.0,15.0,58.2,0.0,0.0,11.050456081168516,3.294298442737432,184.121177752,7.0,6.0,11.264452003023433,39.02784531432067,1.1538461538461537,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,6.0,0.4
Cc1ccccc1OC[C@@H](CO)O,2.156942820928185,0.8545590724300577,2.0,3.0,4.0,1.0,0.0,1.0,13.0,49.69,0.0,0.0,4.736862953800049,2.4953895881253176,182.094294308,6.0,7.0,9.035129440665155,13.027703587438927,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,3.0,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)OCOc1ccc(/C=C/c2ccc(OCCCC)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,11.0,2.0,0.0,2.0,29.0,44.760000000000005,0.0,0.0,9.473725907600098,1.8144084743002453,366.183109312,8.0,19.0,12.030103356472427,39.53076089108528,1.037037037037037,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,6.0,6.0,0.20689655172413793
Cc1ccccc1OC[C@@H](COC(=O)N)O,2.4281921057082503,0.8457949309810634,2.0,4.0,5.0,1.0,0.0,1.0,16.0,81.78,0.0,0.0,10.470530430962235,2.3407339219077827,225.10010796,5.0,11.0,10.280184013050174,13.027703587438927,1.4375,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,5.0,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C(=O)NCCCCCNC(=NOCCCCCCC)C(=O)NC(=O)C(C)[Si](*)(OC)CC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,17.0,0.0,0.0,0.0,36.0,118.11999999999999,0.0,0.0,15.950365812018994,5.0215711456346,498.32374710199997,22.0,12.0,13.039001010012914,97.57053495892953,1.0294117647058822,0.0,0.0,0.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,12.0,0.3333333333333333
COc1ccccc1OC[C@@H]2CNC(=O)O2,2.5969605763680246,0.8597027333064772,1.0,4.0,4.0,2.0,1.0,1.0,16.0,56.790000000000006,0.0,1.0,14.790514511606428,1.9131063587894068,223.084457896,4.0,12.0,10.774329648526077,6.103966387748303,1.4375,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,5.0,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C(*)C(=O)OCC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,11.0,26.3,0.0,0.0,0.0,3.636616381160675,128.083729624,6.0,3.0,11.09226851851852,27.694948798762496,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,0.36363636363636365
CC[C@]1(C(=O)N(C(=O)N1)C)c2ccccc2,2.655797700113844,0.8721005750348861,1.0,2.0,2.0,2.0,1.0,1.0,16.0,49.410000000000004,0.0,1.0,5.316788604006331,2.499091813335234,218.105527688,4.0,12.0,12.111763038548755,18.883484074999977,1.25,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,6.0,4.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*OCCOC#COC(=O)CCCCCC(*)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,9.0,0.0,0.0,0.0,18.0,64.99000000000001,0.0,0.0,0.0,3.3659653235565057,228.099773612,10.0,4.0,11.196931925547997,38.71099007914297,1.375,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,7.0,0.3888888888888889
CC(C)[C@@H](c1ccccc1)[C@@H](CC[N+]2(CCCCC2)C)O,3.5648866093660434,0.8718761470900129,1.0,1.0,6.0,2.0,1.0,1.0,21.0,20.23,0.0,1.0,0.0,1.9739419295061378,290.24784106409,15.0,6.0,10.767887140967499,51.552633324994986,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,2.0,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCCC(*)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9.0,0.0,0.0,0.0,13.0,17.07,0.0,0.0,0.0,2.8729187591669154,154.135765196,9.0,2.0,10.735843733537186,58.29031018309871,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,0.23076923076923078
Cc1cccc(c1NC(=O)[C@H]2CCCC[NH+]2C)C,4.010480240219139,0.8684827079410471,2.0,1.0,2.0,2.0,1.0,1.0,18.0,33.54,0.0,1.0,10.216698334856808,2.1094798492313362,247.18048977608998,9.0,9.0,12.35042044595616,39.15178009730724,1.2777777777777777,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,6.0,3.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*O[Si](C)(C)Oc1ccc(C(C)(C)c2ccc(C)c(*)c2)cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,6.0,2.0,0.0,2.0,25.0,27.69,0.0,0.0,15.229235048380911,2.42803913068575,328.149471158,9.0,14.0,6.145406005964268,39.28022477583082,1.0434782608695652,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,6.0,0.24
CC[C@@]1(CCCC[NH+](C1)C)c2cccc(c2)O,4.325770049913935,0.8786646246268772,2.0,1.0,2.0,2.0,1.0,1.0,17.0,24.67,0.0,1.0,4.899909730850478,2.343811250460894,234.18524080809,10.0,7.0,9.683085317460318,38.02201416079144,1.3529411764705883,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,2.0,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)c1ccccc1C(=O)OCCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,6.0,2.0,0.0,2.0,21.0,26.3,0.0,0.0,0.0,1.974264313531929,252.115029752,4.0,15.0,12.302055303602923,19.765380445542643,1.1578947368421053,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,4.0,0.19047619047619047
C[C@@H]1C[C@H]2N(O1)C(=O)c3cc(ccc3O2)Cl,3.660608674190941,0.890421208577683,0.0,3.0,0.0,3.0,2.0,1.0,16.0,38.769999999999996,0.6666666666666666,2.0,4.736862953800049,2.0368835853453655,239.03492086,6.0,10.0,12.058256172839506,25.676426381099805,1.5,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,2.0,6.0,5.0,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)CCCCCC(=O)Nc1ccc(C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,8.0,1.0,0.0,1.0,19.0,29.1,0.0,0.0,5.316788604006331,2.1270044401728905,231.162314292,8.0,9.0,11.761813744016127,52.372404136937305,1.3529411764705883,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,6.0,4.0,0.21052631578947367
C[C@@H](C(=O)c1ccccc1)[NH+](C)C,3.466706776972142,0.8427645618381084,1.0,1.0,3.0,1.0,0.0,1.0,13.0,21.51,0.0,0.0,4.899909730850478,2.8017456005067656,178.12264055209,5.0,8.0,11.76527777777778,12.965578028838586,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,2.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(*)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,5.0,3.0,0.0,3.0,27.0,61.830000000000005,0.0,0.0,20.646620370902415,1.6228121388010954,332.06847348400004,0.0,25.0,12.212469335440288,0.0,0.64,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,6.0,7.0,0.25925925925925924
CC(C)[NH2+]C[C@H](c1cc(cc(c1)O)O)O,4.024041189723276,0.8844572723819604,4.0,3.0,4.0,1.0,0.0,1.0,15.0,77.30000000000001,0.0,0.0,5.316788604006331,2.683389959596669,212.12811985609,7.0,8.0,9.764814814814816,25.993281616277514,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,4.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCNC(=O)c1ccc(NC(=O)NCCCOC(=O)c2ccc(O*)c(C)c2)cc1C#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,13.0,2.0,0.0,2.0,36.0,129.55,0.0,0.0,21.056893206859698,1.7432440382868803,464.20596999599996,9.0,23.0,12.388874969343025,39.53076089108528,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,21.0,3.0,1.0,0.0,6.0,11.0,0.3055555555555556
Cc1cc(cc(c1)OC[C@H]2CNC(=O)O2)C,2.842106930883075,0.8899939060896477,1.0,3.0,3.0,2.0,1.0,1.0,16.0,47.56,0.0,1.0,10.05365155780638,1.9147662796967868,221.10519334,5.0,11.0,10.784141891324431,19.95144078712955,1.375,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,4.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1ccc(NC(=O)CCCCC(=O)Nc2ccc(O*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,9.0,2.0,0.0,2.0,26.0,76.66,0.0,0.0,20.846631997694075,1.6332269259712253,326.126657056,4.0,20.0,11.925692072842285,25.683286491704038,0.75,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,6.0,8.0,0.3076923076923077
CC[C@@H](c1ccc2cc(ccc2c1)OC)C(C)(C)C(=O)[O-],3.0617588371005144,0.8605038982296616,0.0,3.0,5.0,2.0,0.0,2.0,21.0,49.36,0.5,0.0,9.843390348640755,2.4812893438157313,285.14961811191,7.0,14.0,11.414169541477442,33.10993926815927,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,6.0,3.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCOc1ccc(C(=O)Nc2ccc(C3(c4ccc(OC(=O)c5ccc(O*)cc5)cc4)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,13.0,5.0,1.0,4.0,42.0,73.86,0.0,0.0,19.897041906447136,1.1548735988328118,531.2045730279999,6.0,34.0,12.80371922329647,31.601192537865433,0.7,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,6.0,8.0,0.19047619047619047
C[NH+]1CC[C@@H](C1)CN2c3ccccc3Sc4c2cccc4,3.966135581061379,0.8831824634104216,1.0,2.0,2.0,4.0,2.0,2.0,21.0,7.680000000000001,0.5,2.0,9.799819461700956,1.710790811252337,297.14199609209004,8.0,13.0,2.546064814814815,16.21178857396156,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,6.0,3.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(CC(C)O)C(=O)Oc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,8.0,2.0,0.0,2.0,27.0,98.9,0.0,0.0,9.473725907600098,2.0176757427757015,343.105587264,6.0,19.0,12.546697678322477,32.290168456216946,1.24,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,6.0,9.0,0.3333333333333333
CN(C)c1ccc(cc1)NC(=O)c2cc(c(c(c2)OC)OC)OC,1.7856558809130956,0.8794528189040944,1.0,5.0,6.0,2.0,0.0,2.0,24.0,60.030000000000015,0.0,0.0,24.427287196256955,2.2562871443535086,330.15795718399994,5.0,19.0,12.49535682791635,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,6.0,6.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C(=O)NCCCCCCCCNC(=O)C(C(=O)OCCCC)c1ccc(*)cc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,15.0,1.0,0.0,1.0,31.0,84.50000000000001,0.0,0.0,16.699944276474273,2.471875040733486,402.251857568,14.0,15.0,12.891398123904994,71.13195342895072,1.0344827586206897,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,6.0,8.0,0.25806451612903225
C[C@@H](C(=O)c1ccc(cc1)OC)[NH2+]C,3.1862273813078534,0.8652767313299702,1.0,2.0,4.0,1.0,0.0,1.0,14.0,42.91,0.0,0.0,10.05365155780638,2.8118805107353584,194.11755517209,5.0,9.0,11.703257275132275,12.965578028838586,1.3571428571428572,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,3.0,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*c1ccc(-c2ccc([Si](*)(C)C)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,2.0,17.0,0.0,0.0,0.0,11.25309271414907,2.325416728953674,210.086476978,3.0,12.0,2.5021968135279824,13.094022707362173,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,0.17647058823529413
C[C@@H](Cc1ccccc1OC)[NH2+]C,3.3281889747743385,0.8702766278964071,1.0,1.0,4.0,1.0,0.0,1.0,13.0,25.84,0.0,0.0,10.05365155780638,2.744893232862398,180.13829061609,6.0,7.0,5.276815948601663,19.386399651764595,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,2.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*OC(C)COC(=O)c1ccc(O*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,5.0,1.0,0.0,1.0,16.0,44.760000000000005,0.0,0.0,5.106527394840706,2.523655207468609,194.0579088,4.0,10.0,11.582118291761148,13.027703587438927,1.5,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,6.0,0.375
C[NH+](C)CCCN1c2ccccc2Sc3c1cc(cc3)OC,3.0296772033406025,0.885237834658668,1.0,3.0,5.0,3.0,1.0,2.0,22.0,16.91,0.6666666666666666,1.0,14.536682415501005,1.948579193489968,315.15256077609,8.0,14.0,5.419231911900563,16.21178857396156,1.0454545454545454,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,6.0,4.0,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1c(C(C)(C)C)cc(*)c(C)c1-c1cc(C)ccc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,2.0,0.0,2.0,22.0,9.23,0.0,0.0,11.172894463302317,2.90570894024436,266.167065324,7.0,13.0,6.165877267573697,46.95741366754052,1.1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,3.0,0.13636363636363635
COC(=O)c1ccccc1O,1.4617049516818454,0.8430546852382284,1.0,3.0,1.0,1.0,0.0,1.0,11.0,46.53,0.0,0.0,0.0,3.0326621558006566,152.047344116,1.0,10.0,10.852037037037038,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,3.0,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCOC(=O)c1ccc(S(*)(C)C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,10.0,1.0,0.0,1.0,22.0,26.3,0.0,0.0,0.0,2.226071937681884,294.16535107199996,10.0,9.0,11.986845245252983,50.34415041276446,1.1,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,5.0,0.22727272727272727
C[C@@H]([C@@H](c1ccccc1)O)[NH+](C)C,3.855542146653633,0.8606963482231272,2.0,1.0,3.0,1.0,0.0,1.0,13.0,24.67,0.0,0.0,4.899909730850478,2.734739280022577,180.13829061609,7.0,6.0,9.938611111111111,19.069544416586886,1.1538461538461537,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,2.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)ONc1ccc(F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,1.0,0.0,1.0,16.0,38.33,0.0,0.0,5.480096598121202,2.521271372382053,195.06955678,4.0,10.0,12.61210309782009,19.76538044554264,1.7142857142857142,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,6.0,0.375
C[N+]1=C2c3c(c4cc(ccc4n3CC1)OC)CCN2,3.160818733734308,0.9121925803096113,1.0,3.0,1.0,4.0,2.0,2.0,19.0,29.200000000000003,1.0,3.0,10.05365155780638,2.0974258603912226,256.14443861609,6.0,13.0,5.377693452380953,12.965578028838586,1.368421052631579,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,3.0,6.0,4.0,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
